5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,04,scanalyzer,sat11,19
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,04,sokoban,sat11,18
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,04,openstacks,sat11,13
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,21,barman,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,21,citycar,sat14,3
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,21,parking,sat14,3
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,21,childsnack,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,21,floortile,sat14,2
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,21,tetris,sat14,16
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,21,cavediving,sat14,7
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,21,transport,sat14,5
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,21,thoughtful,sat14,5
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,21,maintenance,sat14,15
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,21,openstacks,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,21,hiking,sat14,17
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,21,visitall,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,21,ged,sat14,1
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,13,barman,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,13,citycar,sat14,5
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,13,parking,sat14,4
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,13,childsnack,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,13,floortile,sat14,2
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,13,tetris,sat14,13
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,13,cavediving,sat14,7
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,13,transport,sat14,5
